Horizontal_Distance_To_Roadways,Soil_Type22,Soil_Type23,Soil_Type29,Horizontal_Distance_To_Fire_Points,Slope,Wilderness_Area4,Soil_Type39,Soil_Type38,Soil_Type2,Soil_Type40,Soil_Type4
1448,0,0,0,2516,11,0,0,0,0,0,0
1366,0,0,0,1543,20,0,0,0,0,0,0
703,1,0,0,1756,17,0,0,0,0,0,0
1392,0,0,0,1337,16,0,0,0,0,0,1
5726,0,0,1,3556,7,0,0,0,0,0,0
752,0,0,0,1951,14,0,0,0,0,0,0
3662,0,0,0,1095,19,0,1,0,0,0,0
2524,0,0,0,967,12,0,0,0,0,0,0
2133,0,0,1,841,18,0,0,0,0,0,0
5180,0,0,0,5955,10,0,0,0,0,0,0
3768,0,0,0,1932,18,0,1,0,0,0,0
1234,0,0,0,3367,16,0,0,0,0,0,0
6012,0,0,1,2526,6,0,0,0,0,0,0
2164,0,1,0,1552,9,0,0,0,0,0,0
5212,0,0,1,4347,9,0,0,0,0,0,0
1600,0,0,1,5244,5,0,0,0,0,0,0
3397,0,0,1,1687,21,0,0,0,0,0,0
3589,0,0,1,4690,7,0,0,0,0,0,0
2984,0,0,0,2867,17,0,0,0,0,0,0
3012,0,0,0,1159,59,0,0,0,0,0,0
3648,0,0,0,3322,11,0,0,0,0,0,0
3678,0,0,1,5287,9,0,0,0,0,0,0
5209,1,0,0,1015,14,0,0,0,0,0,0
2210,0,0,0,1410,6,0,0,0,0,0,0
1698,0,0,0,3189,13,0,0,0,0,0,0
633,0,0,1,1588,15,0,0,0,0,0,0
3586,0,0,0,2571,12,0,0,0,0,0,0
2197,0,0,0,2250,15,0,0,1,0,0,0
2674,0,0,0,1182,18,0,0,0,0,0,0
4376,0,0,0,2312,8,0,0,1,0,0,0
466,0,0,0,242,22,0,0,0,0,0,0
4387,1,0,0,1630,5,0,0,0,0,0,0
5166,0,0,0,5488,12,0,0,0,0,0,0
2432,0,0,0,618,23,0,0,0,0,0,0
4867,0,0,0,3059,15,0,0,0,0,0,0
738,1,0,0,1104,8,0,0,0,0,0,0
5034,0,0,1,1830,7,0,0,0,0,0,0
418,0,0,0,2016,13,0,0,0,0,0,0
134,0,0,0,571,28,1,0,0,0,0,0
4536,0,0,0,836,19,0,0,0,0,0,0
997,0,0,0,2263,5,0,0,1,0,0,0
1642,0,0,0,2077,17,0,0,0,0,1,0
4006,0,0,0,2737,14,0,0,0,0,0,0
5639,0,0,1,1549,3,0,0,0,0,0,0
1455,0,0,0,1693,27,0,0,0,0,0,1
1065,0,0,0,1742,21,0,0,0,0,0,1
2922,0,0,0,1500,7,0,0,0,0,0,0
4728,0,0,0,6212,10,0,0,0,0,0,0
3084,0,0,0,2504,17,0,0,0,0,0,0
2871,0,0,1,2329,14,0,0,0,0,0,0
285,0,0,0,150,29,1,0,0,0,0,0
4708,1,0,0,2029,5,0,0,0,0,0,0
7020,0,0,1,2416,6,0,0,0,0,0,0
350,0,0,0,942,32,1,0,0,0,0,0
4948,0,0,1,1034,7,0,0,0,0,0,0
1482,0,0,0,150,18,1,0,0,0,0,0
511,0,0,0,5683,7,0,0,0,0,0,0
3456,0,0,1,3615,6,0,0,0,0,0,0
1855,0,0,0,1449,20,0,0,0,0,0,0
1092,0,0,0,902,29,0,0,0,0,0,0
297,0,0,0,983,18,1,0,0,0,0,0
488,0,0,1,1438,19,0,0,0,0,0,0
4162,0,0,0,4891,4,0,0,0,0,0,0
2072,0,0,0,1195,7,0,0,0,0,0,0
2605,0,0,0,1712,18,0,0,0,0,0,0
759,1,0,0,5414,17,0,0,0,0,0,0
4754,0,0,0,2846,17,0,0,0,0,1,0
1054,0,0,0,2952,17,0,0,0,0,0,0
6619,0,0,1,2912,13,0,0,0,0,0,0
4952,0,0,1,3493,11,0,0,0,0,0,0
5593,0,0,1,5769,19,0,0,0,0,0,0
866,0,0,0,1664,5,0,0,0,0,0,0
1201,0,0,0,2812,11,0,0,0,0,0,0
2695,0,0,0,4138,7,0,0,0,0,0,0
1849,0,0,0,270,16,0,0,0,0,0,0
4535,0,0,1,3543,15,0,0,0,0,0,0
309,0,0,0,750,11,0,0,0,0,0,0
481,0,0,0,2388,9,0,0,0,0,0,0
858,0,0,0,932,17,0,0,0,0,1,0
3810,0,0,1,3544,7,0,0,0,0,0,0
417,0,0,0,774,11,0,0,0,0,0,0
1290,0,0,0,541,7,0,0,0,0,0,0
949,0,0,1,849,16,0,0,0,0,0,0
3045,0,0,0,883,17,0,0,0,0,0,0
5741,0,0,0,6452,6,0,0,0,0,0,0
5796,0,0,0,2584,10,0,0,0,0,0,0
2713,0,0,0,3648,10,0,0,0,0,0,0
1050,0,0,1,553,24,0,0,0,0,0,0
2906,0,0,0,1057,25,0,0,0,0,0,0
313,0,0,0,1745,25,1,0,0,0,0,0
3565,0,0,0,4178,8,0,0,0,0,0,0
2681,0,0,0,2514,9,0,0,0,0,0,0
1366,0,0,0,2713,13,0,0,0,0,0,0
4390,0,0,1,3401,13,0,0,0,0,0,0
2320,0,0,0,1455,14,0,0,1,0,0,0
1731,0,0,0,663,9,0,0,0,1,0,0
824,0,0,0,859,25,1,0,0,0,0,0
1765,0,0,0,2804,26,0,0,0,0,0,1
3354,0,0,0,1015,14,0,0,0,0,0,0
2038,0,0,0,1812,34,0,0,0,0,0,0
180,0,0,0,830,20,1,0,0,0,0,0
2789,0,0,0,4696,1,0,1,0,0,0,0
899,0,0,0,967,8,1,0,0,0,0,0
4520,0,0,0,6150,6,0,0,0,0,0,0
1575,0,0,1,1050,8,0,0,0,0,0,0
1965,0,0,1,2940,11,0,0,0,0,0,0
4589,0,1,0,2063,18,0,0,0,0,0,0
1624,0,0,0,2707,16,0,0,0,0,0,0
474,0,0,0,2613,3,0,0,0,0,0,0
1565,0,0,0,2172,6,0,0,0,0,0,0
192,0,0,0,3019,11,0,0,0,0,0,0
4256,0,0,1,1218,15,0,0,0,0,0,0
560,0,1,0,376,9,0,0,0,0,0,0
957,0,0,0,1224,28,0,0,0,0,0,0
5633,1,0,0,1565,11,0,0,0,0,0,0
1664,0,0,0,872,10,0,0,0,0,0,0
2802,0,0,0,459,18,0,0,0,0,0,0
1252,0,0,0,2731,6,0,0,0,0,0,0
765,0,0,0,987,25,0,0,0,0,0,0
5303,0,0,1,3637,7,0,0,0,0,0,0
1506,0,0,0,2164,10,0,0,0,0,0,0
2168,1,0,0,2058,13,0,0,0,0,0,0
1914,0,0,1,2743,21,0,0,0,0,0,0
4716,0,0,1,1608,14,0,0,0,0,0,0
1279,0,0,1,2230,21,0,0,0,0,0,0
1065,1,0,0,2133,11,0,0,0,0,0,0
5766,0,0,1,1350,16,0,0,0,0,0,0
2208,0,0,0,2636,28,0,0,0,0,0,0
192,0,0,0,430,22,1,0,0,0,0,1
4965,0,0,1,1100,4,0,0,0,0,0,0
4133,0,0,1,2624,20,0,0,0,0,0,0
3115,0,0,0,1630,23,0,0,0,0,1,0
2192,0,1,0,1383,11,0,0,0,0,0,0
1140,0,0,0,1374,13,0,0,0,0,0,0
902,0,0,0,350,8,0,0,0,0,0,0
1190,1,0,0,2557,10,0,0,0,0,0,0
1134,0,0,0,2240,12,0,0,0,0,0,0
2034,0,1,0,2864,18,0,0,0,0,0,0
1962,0,0,0,655,5,0,0,0,1,0,0
4128,0,0,1,6198,9,0,0,0,0,0,0
382,0,0,0,1558,4,0,0,0,0,0,0
2395,0,0,0,1618,25,0,0,0,0,0,0
1233,0,0,0,1187,32,0,0,0,0,0,1
1740,0,0,0,2165,25,0,0,0,0,0,1
5485,0,1,0,2910,5,0,0,0,0,0,0
2960,0,0,1,2457,19,0,0,0,0,0,0
990,0,0,0,1376,33,0,0,0,0,0,0
1431,0,0,0,725,9,0,0,0,0,0,0
3859,0,0,1,3916,15,0,0,0,0,0,0
2761,0,0,0,1050,5,0,0,0,0,0,0
2215,0,0,0,1860,23,0,0,0,0,0,0
2093,0,0,0,1008,18,0,0,0,0,0,0
2971,0,0,0,1411,23,0,0,0,0,0,1
1440,0,1,0,1637,5,0,0,0,0,0,0
2817,0,0,0,1082,15,0,0,0,0,0,0
1445,0,0,0,3017,14,0,0,0,0,0,0
1809,0,0,0,2073,12,0,0,0,0,0,0
30,0,0,0,300,12,1,0,0,0,0,0
1348,0,1,0,418,4,0,0,0,0,0,0
1920,0,0,0,2192,18,0,0,0,0,0,0
6386,1,0,0,42,6,0,0,0,0,0,0
1471,0,0,1,2338,10,0,0,0,0,0,0
2097,0,1,0,738,8,0,0,0,0,0,0
5250,0,0,0,2927,20,0,0,0,0,0,0
2460,0,0,0,2676,24,0,1,0,0,0,0
1638,0,0,0,2320,18,0,1,0,0,0,0
2032,0,0,0,994,13,0,0,0,0,0,0
124,0,0,0,1110,20,0,0,0,1,0,0
5972,0,0,0,631,19,0,0,1,0,0,0
5493,0,0,1,1621,22,0,0,0,0,0,0
1744,0,0,0,1706,16,0,0,0,0,0,0
3840,0,0,0,2215,9,0,0,0,0,0,0
228,0,1,0,853,3,0,0,0,0,0,0
2407,0,0,0,474,18,0,0,0,1,0,0
384,1,0,0,323,10,0,0,0,0,0,0
1114,1,0,0,1003,18,0,0,0,0,0,0
891,0,0,0,780,28,1,0,0,0,0,0
2227,0,0,0,2963,6,0,0,0,0,0,0
2942,0,0,1,691,8,0,0,0,0,0,0
2941,0,0,0,2919,11,0,0,0,0,0,0
932,0,0,0,1383,36,0,0,0,0,0,0
4710,0,0,1,2571,11,0,0,0,0,0,0
2038,0,0,1,1994,5,0,0,0,0,0,0
2455,0,1,0,1570,9,0,0,0,0,0,0
3163,0,0,0,2244,14,0,0,0,0,1,0
684,0,0,1,2724,15,0,0,0,0,0,0
3820,0,0,1,2252,13,0,0,0,0,0,0
5460,1,0,0,2255,5,0,0,0,0,0,0
1683,0,0,0,1266,16,0,0,0,0,0,0
2609,0,0,1,1224,13,0,0,0,0,0,0
1565,0,0,0,2452,18,0,0,0,0,0,0
2661,0,0,0,1710,13,0,0,0,0,0,0
1410,0,1,0,942,21,0,0,0,0,0,0
3126,0,0,0,2334,21,0,0,0,0,0,0
3710,0,0,1,3478,8,0,0,0,0,0,0
1645,0,0,1,1601,8,0,0,0,0,0,0
390,0,0,0,1544,11,0,0,0,0,0,0
2125,0,0,0,2424,7,0,0,0,0,0,0
997,0,0,0,192,10,0,0,0,0,0,0
1256,0,0,0,474,17,1,0,0,0,0,0
108,0,0,1,1261,20,0,0,0,0,0,0
1120,0,0,0,1945,18,0,0,0,0,0,0
2642,0,0,1,2290,6,0,0,0,0,0,0
2220,0,0,0,1879,16,0,0,0,0,0,0
2893,1,0,0,2225,17,0,0,0,0,0,0
124,0,0,0,430,24,1,0,0,0,0,0
1398,0,1,0,3184,10,0,0,0,0,0,0
3540,0,0,0,2421,13,0,0,0,0,0,0
912,1,0,0,4685,25,0,0,0,0,0,0
5160,0,0,1,1129,15,0,0,0,0,0,0
2029,0,0,0,2440,4,0,0,0,0,0,0
2037,0,0,0,2721,6,0,0,0,0,0,0
1064,0,0,0,1276,12,0,0,0,0,0,0
1932,0,0,0,1507,6,0,0,1,0,0,0
2483,0,0,0,1828,14,0,0,0,0,0,0
1100,0,0,0,1112,7,0,0,0,0,0,0
2342,0,1,0,1585,2,0,0,0,0,0,0
150,0,0,0,765,41,1,0,0,0,0,0
2663,0,0,1,2016,19,0,0,0,0,0,0
690,1,0,0,1637,0,0,0,0,0,0,0
3881,0,0,1,1200,13,0,0,0,0,0,0
1487,1,0,0,3282,14,0,0,0,0,0,0
3461,1,0,0,642,8,0,0,0,0,0,0
2003,0,0,0,228,36,0,0,0,0,0,1
2140,0,0,0,2780,11,0,1,0,0,0,0
1310,0,0,0,932,10,0,0,0,0,0,0
2619,0,0,0,1931,16,0,0,0,0,0,0
180,0,0,0,806,25,1,0,0,0,0,0
2505,0,0,0,2490,12,0,0,0,0,0,0
1343,0,0,0,1055,7,0,0,0,0,0,0
595,1,0,0,1031,5,0,0,0,0,0,0
3120,0,0,0,3031,2,0,0,0,0,0,0
1825,0,0,0,2048,20,0,0,0,0,0,0
1406,0,0,0,2431,18,0,0,0,0,0,0
1289,0,0,0,2340,19,0,0,0,0,0,0
1170,0,0,0,2268,14,0,0,0,0,0,0
2537,0,0,0,604,14,0,1,0,0,0,0
2536,0,0,0,3122,22,0,1,0,0,0,0
467,0,0,0,365,26,1,0,0,0,0,0
1873,0,0,0,2816,13,0,0,0,0,0,0
4572,0,1,0,1092,17,0,0,0,0,0,0
5086,0,0,1,2914,16,0,0,0,0,0,0
2631,0,0,0,2922,10,0,0,0,0,0,0
1813,0,0,0,1168,17,0,0,0,0,0,0
1637,0,0,1,3425,25,0,0,0,0,0,0
5571,0,0,0,793,9,0,0,1,0,0,0
2859,0,0,0,2471,39,0,1,0,0,0,0
1347,0,0,1,2221,4,0,0,0,0,0,0
3759,0,0,0,3358,17,0,0,0,0,1,0
579,0,0,0,408,10,0,0,1,0,0,0
1421,0,0,0,2244,11,0,0,0,0,0,0
2207,0,0,0,1605,11,0,0,0,0,0,0
518,0,0,1,1745,22,0,0,0,0,0,0
2043,0,0,0,2240,4,0,0,0,0,0,0
1503,0,0,0,1652,29,0,0,0,0,0,0
2850,0,0,0,577,4,0,0,1,0,0,0
2347,0,0,0,2053,18,0,0,0,0,0,0
3320,0,0,0,3502,16,0,0,0,0,0,0
2120,0,0,0,1072,12,0,0,0,0,0,0
810,0,0,0,1510,11,0,0,0,0,0,0
1234,0,1,0,2340,13,0,0,0,0,0,0
1664,1,0,0,2630,17,0,0,0,0,0,0
1718,1,0,0,2533,15,0,0,0,0,0,0
4119,0,0,1,1374,14,0,0,0,0,0,0
666,0,1,0,960,9,0,0,0,0,0,0
1967,0,0,0,1672,12,0,0,0,0,0,0
594,0,0,0,153,26,1,0,0,0,0,0
3772,1,0,0,552,15,0,0,0,0,0,0
2221,0,0,0,459,14,0,0,0,0,0,0
2627,0,0,1,2230,8,0,0,0,0,0,0
1504,0,0,1,1128,10,0,0,0,0,0,0
1968,0,0,0,870,17,0,0,0,0,0,0
466,0,1,0,1772,13,0,0,0,0,0,0
1191,0,1,0,3056,6,0,0,0,0,0,0
2343,0,0,0,1948,16,0,0,0,0,0,0
4943,0,0,1,1507,15,0,0,0,0,0,0
4904,0,0,1,6369,9,0,0,0,0,0,0
4076,0,0,1,2391,14,0,0,0,0,0,0
2304,0,0,0,2007,15,0,0,0,0,0,0
2345,0,0,0,258,16,0,1,0,0,0,0
2165,0,1,0,934,16,0,0,0,0,0,0
4722,0,0,0,4596,15,0,0,0,0,0,0
2601,0,0,0,1290,19,0,0,0,0,0,0
1579,0,0,0,2656,23,0,0,0,0,0,0
1482,0,0,0,3771,2,0,0,0,0,0,0
5897,0,0,1,2826,22,0,0,0,0,0,0
666,0,0,0,402,22,0,0,0,0,0,0
5632,1,0,0,2120,7,0,0,0,0,0,0
840,0,0,0,4793,2,0,0,0,0,0,0
947,0,0,0,1048,3,0,0,0,0,0,0
5724,1,0,0,2079,5,0,0,0,0,0,0
382,1,0,0,4002,19,0,0,0,0,0,0
2784,0,0,0,3050,13,0,0,0,0,0,0
573,0,0,0,1129,13,0,0,0,1,0,0
2263,0,0,1,3208,9,0,0,0,0,0,0
240,0,0,0,1396,7,0,0,0,0,0,0
480,0,0,0,1150,8,0,0,0,0,0,0
4478,1,0,0,3619,16,0,0,0,0,0,0
2634,0,0,0,2765,12,0,0,0,0,0,0
3966,0,0,1,2821,17,0,0,0,0,0,0
543,0,0,0,1786,27,0,0,0,0,0,0
1429,0,0,0,1074,6,0,0,0,0,0,0
3550,0,1,0,531,7,0,0,0,0,0,0
1691,0,0,0,1194,19,0,0,0,0,0,0
1983,0,0,0,2871,9,0,0,0,0,0,0
5252,0,0,0,2173,10,0,0,0,0,0,0
3470,0,1,0,2966,8,0,0,0,0,0,0
810,0,0,0,1080,29,1,0,0,0,0,0
2490,0,0,0,4131,16,0,0,0,0,1,0
2858,0,0,0,4444,14,0,1,0,0,0,0
1516,0,0,1,4235,19,0,0,0,0,0,0
1383,0,0,0,2433,9,0,0,0,0,0,0
4834,0,0,1,2054,12,0,0,0,0,0,0
3034,0,0,1,2095,10,0,0,0,0,0,0
2742,0,0,0,1045,8,0,0,0,0,0,0
2821,0,0,0,2143,7,0,0,0,0,1,0
4377,0,0,1,3488,13,0,0,0,0,0,0
2457,0,0,0,1242,25,0,0,0,0,0,0
3522,0,0,0,3271,10,0,0,0,0,0,0
1304,0,0,0,2230,10,0,0,0,0,0,0
4323,0,0,1,5489,13,0,0,0,0,0,0
1492,0,0,0,1115,7,0,0,0,0,0,0
3895,0,0,0,2697,21,0,0,1,0,0,0
1622,0,0,1,5955,1,0,0,0,0,0,0
2175,0,0,0,3092,12,0,0,0,0,0,0
1689,0,0,0,797,8,0,0,0,0,0,0
3692,0,0,1,553,10,0,0,0,0,0,0
2839,0,1,0,1348,5,0,0,0,0,0,0
466,0,0,0,1092,10,0,0,0,0,0,0
1676,0,0,0,1342,26,0,0,0,0,0,0
5233,0,1,0,2910,2,0,0,0,0,0,0
1932,0,0,0,2397,10,0,0,0,0,0,0
4631,0,0,1,1739,10,0,0,0,0,0,0
1072,0,0,1,1485,14,0,0,0,0,0,0
1950,0,0,0,2203,22,0,0,0,0,0,0
2213,0,0,0,1932,28,0,0,0,0,0,0
2012,0,0,0,513,14,0,1,0,0,0,0
607,1,0,0,2461,7,0,0,0,0,0,0
1732,0,0,0,2520,7,0,0,0,0,0,0
1999,0,0,0,2105,8,0,0,0,0,0,0
1129,0,0,1,2206,6,0,0,0,0,0,0
6713,0,0,1,2837,15,0,0,0,0,0,0
5796,0,0,0,3515,17,0,0,0,0,0,0
2991,0,0,1,5132,15,0,0,0,0,0,0
1924,0,0,0,3115,12,0,0,0,0,0,0
3381,0,0,0,2784,15,0,0,0,0,0,0
1682,0,0,0,2846,11,0,0,0,0,0,0
5695,0,0,1,6313,19,0,0,0,0,0,0
5590,0,0,0,1793,7,0,0,0,0,0,0
1513,0,0,0,1149,25,0,0,0,0,0,0
2804,0,0,1,2458,12,0,0,0,0,0,0
1230,0,0,0,421,21,0,0,0,0,0,0
3672,1,0,0,793,7,0,0,0,0,0,0
484,0,1,0,1061,2,0,0,0,0,0,0
1992,0,1,0,750,6,0,0,0,0,0,0
272,0,1,0,1533,6,0,0,0,0,0,0
4999,0,0,0,6151,6,0,0,0,0,0,0
4343,0,0,1,2048,16,0,0,0,0,0,0
2881,0,0,0,2220,6,0,0,0,0,0,0
1385,1,0,0,134,8,0,0,0,0,0,0
1050,0,0,0,1762,12,0,0,0,0,0,1
853,0,0,0,2166,23,0,0,0,0,0,0
782,0,0,0,503,18,0,0,0,0,0,0
3378,0,0,0,2750,15,0,0,0,0,0,0
255,0,0,0,618,5,1,0,0,0,0,0
3784,0,0,0,6076,10,0,0,0,0,0,0
962,0,0,0,335,17,0,0,0,0,0,0
3127,0,0,0,942,10,0,0,0,0,0,0
1231,0,0,0,888,29,0,0,0,0,0,0
2558,0,0,0,2729,19,0,0,0,0,0,0
1524,1,0,0,1966,7,0,0,0,0,0,0
5651,0,0,0,789,7,0,0,0,0,0,0
1782,0,0,0,1956,13,0,0,0,0,0,0
4612,0,0,1,3339,11,0,0,0,0,0,0
2783,0,0,0,3303,13,0,0,0,0,0,0
541,0,0,0,1655,26,0,0,0,0,0,0
700,1,0,0,2461,14,0,0,0,0,0,0
3270,0,0,0,967,13,0,0,0,0,0,0
4552,0,1,0,1902,6,0,0,0,0,0,0
480,0,1,0,5608,7,0,0,0,0,0,0
5359,0,0,1,1771,7,0,0,0,0,0,0
5972,1,0,0,514,11,0,0,0,0,0,0
4602,0,0,1,384,26,0,0,0,0,0,0
1590,0,0,0,1868,13,0,0,0,0,0,0
2781,0,0,0,1321,27,0,0,0,0,0,0
379,1,0,0,2364,6,0,0,0,0,0,0
1500,0,0,0,660,18,1,0,0,0,0,0
997,0,0,0,513,20,1,0,0,0,0,0
1801,0,1,0,1585,8,0,0,0,0,0,0
1842,0,0,0,2644,5,0,0,0,0,0,0
4109,0,0,0,5208,8,0,0,0,0,0,0
1657,0,0,0,934,23,0,0,0,0,0,0
1003,0,0,0,2463,7,0,0,0,0,0,0
1776,0,0,1,2856,12,0,0,0,0,0,0
1291,0,1,0,1260,6,0,0,0,0,0,0
4152,0,0,1,5114,9,0,0,0,0,0,0
4425,0,0,0,2279,15,0,0,0,0,0,0
1879,0,0,0,1041,14,0,0,0,0,0,0
5306,1,0,0,3124,9,0,0,0,0,0,0
4698,0,0,0,1959,5,0,0,0,0,0,0
1667,0,0,0,3113,15,0,0,0,0,0,0
6938,0,0,1,2646,7,0,0,0,0,0,0
1317,0,0,0,603,14,0,0,0,0,0,0
552,0,0,0,841,17,1,0,0,0,0,0
1616,0,0,0,595,9,0,0,0,0,0,0
3097,0,0,0,2574,7,0,0,0,0,0,0
2620,0,0,1,484,6,0,0,0,0,0,0
3144,0,0,0,1095,9,0,0,1,0,0,0
2264,0,0,0,2029,10,0,0,0,0,0,0
6141,0,0,0,201,11,0,0,1,0,0,0
1788,0,0,0,666,28,0,0,0,0,0,0
3704,1,0,0,1140,15,0,0,0,0,0,0
2029,0,0,0,1944,10,0,0,0,0,0,0
1657,0,0,0,2089,15,0,0,0,0,0,0
2048,0,0,0,6949,9,0,0,0,0,0,0
1500,0,0,0,1519,26,0,0,0,0,0,0
5019,1,0,0,781,9,0,0,0,0,0,0
1900,0,0,1,1233,15,0,0,0,0,0,0
3404,0,0,1,1733,20,0,0,0,0,0,0
2201,0,0,0,780,19,0,0,0,1,0,0
2131,0,0,0,1655,16,0,0,0,0,0,0
2502,0,0,0,6555,16,0,0,0,0,0,0
1158,0,0,0,1411,12,0,0,1,0,0,0
1530,0,0,0,1443,10,0,0,0,0,0,0
1830,0,0,0,2067,30,0,0,0,0,1,0
1706,0,0,0,2706,3,0,0,0,0,0,0
1337,0,0,0,1448,24,0,0,0,0,0,0
2442,0,0,1,2190,16,0,0,0,0,0,0
474,0,1,0,2069,10,0,0,0,0,0,0
474,0,0,0,1073,19,0,0,0,0,0,0
3403,0,0,0,5257,3,0,0,0,0,0,0
3801,0,0,0,3719,6,0,0,1,0,0,0
1195,0,0,0,5187,8,0,0,0,0,0,0
4524,0,0,0,576,2,0,0,0,0,0,0
3209,0,0,1,1806,23,0,0,0,0,0,0
2335,0,1,0,726,11,0,0,0,0,0,0
2120,0,0,0,2755,2,0,0,1,0,0,0
1666,0,1,0,1510,11,0,0,0,0,0,0
1041,0,0,0,1443,22,0,0,0,0,0,0
3098,0,0,0,870,12,0,0,0,0,0,0
446,0,0,0,1224,4,0,0,0,0,0,0
524,0,0,0,882,26,1,0,0,1,0,0
1087,0,0,0,108,16,1,0,0,0,0,0
1018,0,0,0,446,10,0,0,0,1,0,0
750,0,0,0,1115,21,0,0,0,0,0,0
2022,0,0,0,1337,20,0,0,0,0,0,0
1168,0,0,0,212,9,0,0,0,0,0,0
1310,0,1,0,953,11,0,0,0,0,0,0
1830,0,0,0,1883,6,0,0,1,0,0,0
2017,0,0,1,2084,5,0,0,0,0,0,0
3181,0,1,0,3402,7,0,0,0,0,0,0
5228,0,0,1,1124,18,0,0,0,0,0,0
2546,0,0,0,872,30,0,0,0,0,0,1
5630,0,0,0,2497,13,0,0,0,0,0,0
1167,0,0,0,1406,27,0,0,0,0,0,0
3707,0,0,1,2672,17,0,0,0,0,0,0
2981,0,0,0,912,22,0,0,0,0,0,0
2640,0,0,0,2011,7,0,0,0,0,0,0
1087,0,0,0,469,11,0,0,0,0,0,0
566,0,0,0,638,21,1,0,0,0,0,0
402,0,0,0,1410,5,0,0,0,0,0,0
2439,0,0,0,6153,9,0,0,0,0,0,0
1515,0,0,0,2180,23,0,0,1,0,0,0
5182,0,0,1,2697,9,0,0,0,0,0,0
1914,0,1,0,1953,10,0,0,0,0,0,0
1771,0,0,0,765,9,0,0,0,0,0,0
3837,0,0,0,2833,24,0,0,0,0,0,0
1092,0,0,0,4179,8,0,0,0,0,0,0
4871,0,0,1,1409,13,0,0,0,0,0,0
1570,0,0,0,1549,8,0,0,0,0,0,0
1422,0,0,0,3451,9,0,0,0,0,0,0
1123,0,0,0,582,5,1,0,0,0,0,0
2256,0,0,0,2277,21,0,0,0,0,0,0
1648,0,0,1,2022,9,0,0,0,0,0,0
2698,0,0,0,3297,22,0,0,0,0,0,0
390,0,0,0,1032,9,0,0,0,0,0,0
1848,0,0,0,959,10,0,0,0,0,0,0
1231,0,0,0,769,25,0,0,0,0,0,0
3267,0,0,0,1913,7,0,0,0,0,0,0
2066,0,0,0,878,14,0,0,0,0,0,0
228,0,0,0,892,6,0,0,0,0,0,0
5555,0,0,1,1994,7,0,0,0,0,0,0
1507,0,0,0,1455,19,0,0,0,0,0,0
2984,0,0,0,1570,9,0,0,1,0,0,0
1911,0,0,0,2324,19,0,0,0,0,0,0
1230,0,0,0,4149,7,0,0,1,0,0,0
4535,0,0,0,1722,12,0,0,0,0,0,0
2589,0,0,0,6760,12,0,0,0,0,0,0
382,0,0,0,1342,8,0,0,0,0,0,0
1362,0,0,0,2382,8,0,0,0,0,0,0
1485,0,0,0,1650,9,0,0,0,0,0,0
2833,0,0,0,3443,15,0,0,0,0,0,0
30,0,0,0,1024,14,0,0,0,0,0,0
3913,0,0,0,1518,21,0,0,0,0,0,0
1205,0,0,0,1756,24,0,0,0,0,0,0
2758,0,1,0,993,1,0,0,0,0,0,0
2289,0,0,0,4056,6,0,0,0,0,0,0
3101,0,0,0,2352,14,0,0,0,0,0,0
726,0,0,0,1188,2,0,0,0,1,0,0
1179,0,1,0,560,7,0,0,0,0,0,0
1248,0,0,0,2946,14,0,0,0,0,0,0
1158,0,0,0,960,21,0,0,0,0,0,0
4442,0,0,1,721,9,0,0,0,0,0,0
5728,0,0,1,1315,11,0,0,0,0,0,0
3973,0,0,0,1061,37,0,0,0,0,0,0
350,0,0,0,2173,16,0,0,0,0,0,0
3824,0,1,0,124,6,0,0,0,0,0,0
5683,0,1,0,1115,6,0,0,0,0,0,0
2185,0,0,0,272,10,0,0,0,0,0,0
1559,0,0,1,2490,17,0,0,0,0,0,0
2755,0,0,0,1419,15,0,0,0,0,0,0
1637,0,0,1,1566,13,0,0,0,0,0,0
1445,0,0,0,1777,23,0,0,0,0,0,0
3126,0,0,1,2288,13,0,0,0,0,0,0
1148,0,0,0,871,17,1,0,0,0,0,0
242,0,0,0,1240,18,0,0,0,0,0,0
2291,0,0,0,793,23,0,0,0,0,0,0
2375,0,0,0,2613,10,0,0,0,0,0,0
2708,0,0,0,819,8,0,0,0,1,0,0
2812,0,0,0,4414,7,0,0,0,0,0,0
285,0,0,0,1173,16,1,0,0,0,0,0
2188,0,0,0,1289,15,0,0,0,0,0,0
3588,0,0,0,2724,9,0,0,0,0,0,0
3467,0,0,0,2791,16,0,0,0,0,0,0
577,0,0,0,745,18,0,0,0,0,0,0
2036,0,0,0,618,13,0,0,0,0,0,0
2109,0,0,0,752,10,0,0,0,0,0,0
648,1,0,0,1055,13,0,0,0,0,0,0
510,0,0,0,1351,14,1,0,0,0,0,0
806,0,0,1,2407,17,0,0,0,0,0,0
451,0,0,0,426,10,0,0,0,0,0,0
2620,0,0,0,543,13,0,0,0,0,0,0
819,0,0,0,1075,12,1,0,0,0,0,0
5840,0,0,0,4578,7,0,0,0,0,0,0
1717,0,0,0,2910,5,0,0,0,0,0,0
2223,0,0,0,685,10,0,0,0,0,0,0
3209,0,0,0,2936,20,0,0,0,0,0,0
5176,0,0,1,4089,13,0,0,0,0,0,0
458,0,0,0,750,8,0,0,0,0,0,0
1209,0,0,0,1172,13,0,0,0,0,0,0
2509,0,0,0,589,15,0,0,1,0,0,0
816,0,0,1,1932,3,0,0,0,0,0,0
